age,blockNum,center,colormap,completionCode,correct,correlation,currentOffsets,distance,education,engagementCorrect,gender,generationTime,modelChoice,noiseAmplitude,noisePerturb,noisePerturbCount,prolificId,responseTime,selectedDecoyType,selection,stimulusCorrect,stimulusNum,trialNum,vis,subjectid,categorization,ciede2000_discriminative_power,contrast_sensitivity_discriminative_power,hue_discriminative_power,luminance_variation,lab_length,color_name_variation,chromatic_variation
,42,0.098716,Hue-3 with Wave-6,,1,0,38.77679613852778,0.0975035313337044,,3,,427,1,1.1,1.9,1,6785b7dd6705050739feb0ad,29722,0,6,78,78,2,fieldSmooth,18,482.353,153.212,285.268,123.304,412.896,NaN,4.229,310.549
,1,0.098716,Hue-5 with Wave-3,,1,0,2.896541570519604,0.0591801296695762,,3,,901,1,1.1,1.9,1,67932008111dd21a58f37f9d,18507,0,6,76,1,1,fieldSmooth,19,389.654,146.902,263.226,204.819,231.565,NaN,3.271,122.101
,1,0.098716,Hue-5 with Wave-3,,1,0,2.896541570519604,0.0610414710731802,,3,,912,1,1.1,1.9,1,67932008111dd21a58f37f9d,20350,0,4,76,2,2,fieldSmooth,19,389.654,146.902,263.226,204.819,231.565,NaN,3.271,122.101
,2,0.098716,Hue-3 with Wave-7,,1,0,24.150184331368667,0.0568380204121322,,3,,1172,2,1.1,1.9,1,67932008111dd21a58f37f9d,6862,1,5,76,3,1,fieldSmooth,19,365.640,162.243,294.152,135.052,492.949,NaN,3.039,354.738
,2,0.098716,Hue-3 with Wave-7,,1,0,24.150184331368667,0.090265817515765,,3,,942,1,1.1,1.9,1,67932008111dd21a58f37f9d,20026,0,1,76,4,2,fieldSmooth,19,365.640,162.243,294.152,135.052,492.949,NaN,3.039,354.738
,4,0.098716,Hue-3 with Wave-8,,1,0,24.150184331368667,0.079484711956704,,3,,1138,2,1.1,1.9,1,67932008111dd21a58f37f9d,4468,1,2,76,7,1,fieldSmooth,19,230.297,147.417,271.294,130.991,473.131,NaN,5.246,317.170
,4,0.098716,Hue-3 with Wave-8,,1,0,24.150184331368667,0.1343055379872667,,3,,862,1,1.1,1.9,1,67932008111dd21a58f37f9d,3870,0,1,76,8,2,fieldSmooth,19,230.297,147.417,271.294,130.991,473.131,NaN,5.246,317.170
,5,0.098716,Hue-7 with Wave-1,,0,0,13.721988360055946,0.0620776099243277,,3,,937,0,1.1,1.9,1,67932008111dd21a58f37f9d,8058,-1,3,76,9,1,fieldSmooth,19,637.598,136.546,198.094,286.977,71.577,NaN,4.333,130.911
,5,0.098716,Hue-7 with Wave-1,,1,0,13.721988360055946,0.0828102608229861,,3,,859,1,1.1,1.9,1,67932008111dd21a58f37f9d,12917,0,1,76,10,2,fieldSmooth,19,637.598,136.546,198.094,286.977,71.577,NaN,4.333,130.911
,7,0.098716,Hue-5 with Wave-9,,1,0,2.896541570519604,0.1190433728470763,,3,,1109,1,1.1,1.9,1,67932008111dd21a58f37f9d,5988,0,6,76,13,1,fieldSmooth,19,639.297,190.686,330.058,211.512,660.098,NaN,3.343,333.580
,7,0.098716,Hue-5 with Wave-9,,1,0,2.896541570519604,0.1017939880686884,,3,,859,1,1.1,1.9,1,67932008111dd21a58f37f9d,8288,0,4,76,14,2,fieldSmooth,19,639.297,190.686,330.058,211.512,660.098,NaN,3.343,333.580
,8,0.098716,Hue-3 with Wave-2,,1,0,24.150184331368667,0.0879347689457887,,3,,819,2,1.1,1.9,1,67932008111dd21a58f37f9d,6260,1,5,76,15,1,fieldSmooth,19,217.146,115.544,215.181,134.572,148.716,NaN,2.271,118.939
,8,0.098716,Hue-3 with Wave-2,,1,0,24.150184331368667,0.1149900427076478,,3,,802,2,1.1,1.9,1,67932008111dd21a58f37f9d,8429,1,6,76,16,2,fieldSmooth,19,217.146,115.544,215.181,134.572,148.716,NaN,2.271,118.939
,10,0.098716,Hue-3 with Wave-0,,1,0,24.150184331368667,0.0753861830721352,,3,,1061,1,1.1,1.9,1,67932008111dd21a58f37f9d,7949,0,4,76,17,1,fieldSmooth,19,135.397,57.560,74.700,101.641,18.073,NaN,1.328,59.406
,10,0.098716,Hue-3 with Wave-0,,1,0,24.150184331368667,0.0893706852718736,,3,,848,2,1.1,1.9,1,67932008111dd21a58f37f9d,4559,1,4,76,18,2,fieldSmooth,19,135.397,57.560,74.700,101.641,18.073,NaN,1.328,59.406
,11,0.098716,Hue-3 with Wave-5,,1,0,24.150184331368667,0.1060216108887633,,3,,1090,1,1.1,1.9,1,67932008111dd21a58f37f9d,8554,0,1,76,19,1,fieldSmooth,19,93.097,152.014,272.513,133.679,362.452,NaN,2.975,249.871
,11,0.098716,Hue-3 with Wave-5,,1,0,24.150184331368667,0.1096806252560323,,3,,840,1,1.1,1.9,1,67932008111dd21a58f37f9d,8160,0,4,76,20,2,fieldSmooth,19,93.097,152.014,272.513,133.679,362.452,NaN,2.975,249.871
,12,0.098716,Hue-5 with Wave-8,,1,0,2.896541570519604,0.0537739931881005,,3,,1034,1,1.1,1.9,1,67932008111dd21a58f37f9d,7699,0,1,76,21,1,fieldSmooth,19,992.388,172.584,311.602,207.377,604.074,NaN,7.201,158.688
,12,0.098716,Hue-5 with Wave-8,,1,0,2.896541570519604,0.089146181588214,,3,,900,2,1.1,1.9,1,67932008111dd21a58f37f9d,11755,1,5,76,22,2,fieldSmooth,19,992.388,172.584,311.602,207.377,604.074,NaN,7.201,158.688
,13,0.098716,Hue-5 with Wave-2,,1,0,2.896541570519604,0.0998581707155104,,3,,1118,1,1.1,1.9,1,67932008111dd21a58f37f9d,5590,0,4,76,23,1,fieldSmooth,19,448.935,128.171,230.158,203.002,159.395,NaN,2.756,87.966
,13,0.098716,Hue-5 with Wave-2,,1,0,2.896541570519604,0.0865644267172495,,3,,827,2,1.1,1.9,1,67932008111dd21a58f37f9d,7030,1,5,76,24,2,fieldSmooth,19,448.935,128.171,230.158,203.002,159.395,NaN,2.756,87.966
,14,0.098716,Hue-7 with Wave-9,,1,0,13.721988360055946,0.051752701560659,,3,,1184,2,1.1,1.9,1,67932008111dd21a58f37f9d,9208,1,5,76,25,1,fieldSmooth,19,1607.109,210.429,333.938,305.005,627.275,NaN,5.449,343.845
,14,0.098716,Hue-7 with Wave-9,,1,0,13.721988360055946,0.0640898623732339,,3,,874,1,1.1,1.9,1,67932008111dd21a58f37f9d,8824,0,2,76,26,2,fieldSmooth,19,1607.109,210.429,333.938,305.005,627.275,NaN,5.449,343.845
,15,0.098716,Hue-5 with Wave-0,,1,0,2.896541570519604,0.0426783224324766,,3,,1105,1,1.1,1.9,1,67932008111dd21a58f37f9d,10118,0,1,76,27,1,fieldSmooth,19,399.215,84.955,114.221,191.182,20.233,NaN,2.331,72.142
,15,0.098716,Hue-5 with Wave-0,,1,0,2.896541570519604,0.0723189400063578,,3,,843,1,1.1,1.9,1,67932008111dd21a58f37f9d,9280,0,3,76,28,2,fieldSmooth,19,399.215,84.955,114.221,191.182,20.233,NaN,2.331,72.142
,16,0.098716,Hue-5 with Wave-7,,1,0,2.896541570519604,0.0467471702358822,,3,,1103,1,1.1,1.9,1,67932008111dd21a58f37f9d,9223,0,3,76,29,1,fieldSmooth,19,707.646,181.365,315.948,211.206,518.959,NaN,3.254,273.122
,16,0.098716,Hue-5 with Wave-7,,1,0,2.896541570519604,0.0767983758012491,,3,,862,2,1.1,1.9,1,67932008111dd21a58f37f9d,12161,1,2,76,30,2,fieldSmooth,19,707.646,181.365,315.948,211.206,518.959,NaN,3.254,273.122
